x	y	codepoint
-0.05323288	-0.22769077	50619
0.2588432	0.0473286	5062
-0.06838853	-0.2251032	50620
-0.1702308	-0.21834591	50621
-0.18563437	-0.2154609	50622
-0.18113989	-0.2162038	50623
-0.1061515	-0.22712497	50624
-0.1839617	-0.2152028	50625
-0.18468422	-0.21474142	50626
-0.16615589	-0.2227501	50627
-0.05877097	-0.23134004	50628
-0.06436704	-0.2363262	50629
0.30224648	0.029675538	5063
-0.12811515	-0.2446268	50630
-0.063009255	-0.23478022	50631
-0.09092842	-0.23796615	50632
-0.061643146	-0.23287	50633
-0.057194136	-0.22645108	50634
-0.05945909	-0.23324244	50635
-0.062541686	-0.2344663	50636
-0.059306085	-0.22884984	50637
-0.0736997	-0.2335758	50638
-0.060210668	-0.23688076	50639
0.26496843	0.022831595	5064
0.13104291	-0.0062675774	50640
-0.06487182	-0.2261222	50641
-0.07269013	-0.23561169	50642
-0.07023397	-0.2372842	50643
-0.08594366	-0.22639748	50644
-0.12258666	-0.2408183	50645
-0.13439521	-0.23360418	50646
-0.048501924	-0.22618227	50647
-0.061044596	-0.22402073	50648
-0.17320889	-0.20897624	50649
0.23363672	0.015402576	5065
-0.1865482	-0.20849708	50650
-0.18186869	-0.2102196	50651
-0.12511817	-0.22850873	50652
-0.18574367	-0.2086214	50653
-0.18473543	-0.20941825	50654
-0.16758348	-0.21503732	50655
-0.054129615	-0.23004636	50656
-0.060748465	-0.2336127	50657
-0.12147317	-0.23504461	50658
-0.077991866	-0.23139153	50659
0.295963	0.00017658039	5066
-0.087674744	-0.23592411	50660
-0.05822487	-0.23313718	50661
-0.05465819	-0.22362311	50662
-0.058405936	-0.22881083	50663
-0.05984027	-0.23247094	50664
-0.051352188	-0.22775756	50665
-0.068585835	-0.22961932	50666
-0.05659581	-0.23240808	50667
0.13633503	-0.008721245	50668
-0.062445246	-0.24052091	50669
0.29641563	0.07344536	5067
-0.06819172	-0.24158707	50670
-0.0860375	-0.23850816	50671
-0.11402858	-0.23584916	50672
-0.12712066	-0.2455336	50673
-0.14303163	-0.23601136	50674
-0.056169234	-0.22942536	50675
-0.06877256	-0.2256947	50676
-0.17562334	-0.21818726	50677
-0.19198777	-0.21659379	50678
-0.1878387	-0.2163466	50679
0.29319105	0.0478469	5068
-0.1100693	-0.22708225	50680
-0.19043843	-0.21845731	50681
-0.19206606	-0.21368928	50682
-0.17591596	-0.21989095	50683
-0.06142029	-0.23013562	50684
-0.06081813	-0.23761554	50685
-0.12761924	-0.24678253	50686
-0.05790288	-0.23783617	50687
-0.0870674	-0.23811327	50688
-0.060900927	-0.23709036	50689
0.26421177	-0.018762223	5069
-0.062239967	-0.2286044	50690
-0.05936086	-0.23526655	50691
-0.06009452	-0.23123036	50692
-0.059292622	-0.23013985	50693
-0.07016633	-0.23801121	50694
-0.060124867	-0.2374836	50695
0.12821071	-0.004138832	50696
-0.056582168	-0.22179024	50697
-0.06484463	-0.23736797	50698
-0.06309475	-0.23642075	50699
0.28318688	0.18046366	507
0.24908091	-0.023025839	5070
-0.082719356	-0.22495236	50700
-0.122737475	-0.24033825	50701
-0.13998508	-0.2337718	50702
-0.044429712	-0.22446325	50703
-0.059864797	-0.22090432	50704
-0.1838815	-0.21206413	50705
-0.19484816	-0.20877688	50706
-0.19035852	-0.2097535	50707
-0.1264099	-0.22473042	50708
-0.1937479	-0.2091481	50709
0.2719919	0.0020314471	5071
-0.19341403	-0.20931149	50710
-0.17252438	-0.216867	50711
-0.050538532	-0.22652958	50712
-0.0546922	-0.23096056	50713
-0.12257416	-0.23203163	50714
-0.06934413	-0.22856344	50715
-0.0798422	-0.23266675	50716
-0.051032104	-0.23498972	50717
-0.051615275	-0.22212543	50718
-0.05257786	-0.2294377	50719
0.23887497	-0.008007469	5072
-0.052423842	-0.22784324	50720
-0.047183372	-0.22541316	50721
-0.0678754	-0.23087247	50722
-0.056068517	-0.2315887	50723
0.038266335	-0.123787075	50724
0.016561063	-0.11126612	50725
0.011860252	-0.12109642	50726
0.018694526	-0.11772399	50727
0.011634324	-0.09819376	50728
0.010051015	-0.09871347	50729
0.33190474	0.05088323	5073
0.0088833645	-0.09856893	50730
0.011081014	-0.09602883	50731
0.012499246	-0.10431573	50732
0.006663291	-0.09882426	50733
0.007294653	-0.098290555	50734
0.0104296105	-0.100178055	50735
0.01221102	-0.10207387	50736
0.010347258	-0.09859907	50737
0.0048080217	-0.0981574	50738
0.012721564	-0.10561629	50739
0.3050188	0.037984602	5074
0.010645987	-0.09883777	50740
0.011940381	-0.1023219	50741
0.013418976	-0.10190996	50742
0.023016352	-0.12036251	50743
0.022802163	-0.10594655	50744
0.020096948	-0.11588336	50745
0.020116543	-0.11907272	50746
0.02073835	-0.12219118	50747
0.020832356	-0.11264797	50748
0.012744802	-0.103244476	50749
0.2464843	0.014347419	5075
0.015648944	-0.10378433	50750
0.022040505	-0.12150676	50751
0.06934236	-0.019361278	50752
-0.044563927	-0.17694037	50753
-0.044523872	-0.17490615	50754
-0.055503838	-0.17588219	50755
-0.0547005	-0.1602588	50756
-0.07131734	-0.15164302	50757
-0.088175416	-0.15051566	50758
-0.033768184	-0.17922467	50759
0.314144	0.004635526	5076
-0.04396593	-0.17120975	50760
-0.14386322	-0.14986663	50761
-0.15602925	-0.15595786	50762
-0.15202697	-0.15372695	50763
-0.09731922	-0.15417391	50764
-0.15524799	-0.15423097	50765
-0.1523584	-0.1510836	50766
-0.10295112	-0.1422492	50767
-0.036901787	-0.18170246	50768
-0.038582362	-0.18343984	50769
0.30128253	0.05166482	5077
-0.08822784	-0.15476139	50770
-0.0394542	-0.17808743	50771
-0.05630789	-0.17015773	50772
-0.034969434	-0.18100417	50773
-0.03591463	-0.17513837	50774
-0.036840916	-0.17580737	50775
-0.0395858	-0.18307877	50776
-0.0342435	-0.1837994	50777
-0.04296665	-0.17245378	50778
-0.03492087	-0.18186851	50779
0.24831748	0.028572017	5078
0.096350856	0.0073073367	50780
-0.042946026	-0.18895824	50781
-0.041568004	-0.18313526	50782
-0.05667288	-0.18235396	50783
-0.051778555	-0.16519012	50784
-0.077056184	-0.15735959	50785
-0.093186684	-0.15433507	50786
-0.033359446	-0.18813069	50787
-0.042756036	-0.18146025	50788
-0.15355246	-0.15479445	50789
0.2658824	0.025668267	5079
-0.164707	-0.16045232	50790
-0.1610309	-0.15877713	50791
-0.10130461	-0.15831041	50792
-0.16343085	-0.15940873	50793
-0.16023527	-0.1575425	50794
-0.10730385	-0.14682887	50795
-0.038285792	-0.19162877	50796
-0.037879713	-0.18975493	50797
-0.091782354	-0.16027124	50798
-0.038382314	-0.18402824	50799
0.28821018	0.18385905	508
0.28678587	0.064062096	5080
-0.058883995	-0.17765783	50800
-0.03542576	-0.18555301	50801
-0.035039023	-0.1846536	50802
-0.034335367	-0.18164666	50803
-0.038968332	-0.19298795	50804
-0.033944592	-0.19199455	50805
-0.040878057	-0.17631705	50806
-0.03260856	-0.18769623	50807
0.08109745	-0.012939967	50808
-0.042352892	-0.18316518	50809
0.24414907	0.0013398898	5081
-0.04048709	-0.1809765	50810
-0.052950166	-0.1769149	50811
-0.052399278	-0.16244398	50812
-0.06905658	-0.15043457	50813
-0.08736809	-0.15141578	50814
-0.03196107	-0.18370588	50815
-0.04262624	-0.17707874	50816
-0.14181288	-0.15721771	50817
-0.15399678	-0.16205539	50818
-0.15072416	-0.15992068	50819
0.29304543	0.0676704	5082
-0.09062242	-0.15714373	50820
-0.15321429	-0.16049877	50821
-0.15061773	-0.15721	50822
-0.10113477	-0.14037068	50823
-0.035537876	-0.18767305	50824
-0.03745625	-0.18784927	50825
-0.08286541	-0.15607731	50826
-0.03719011	-0.17845131	50827
-0.055604838	-0.17482536	50828
-0.030234532	-0.18490088	50829
0.26419657	0.038411826	5083
-0.032902434	-0.18073729	50830
-0.03382513	-0.1813521	50831
-0.0375603	-0.18844342	50832
-0.03176503	-0.18909347	50833
-0.041357957	-0.17695312	50834
-0.03243214	-0.18885554	50835
0.03067452	-0.12466725	50836
0.01864545	-0.109509215	50837
0.012310568	-0.120983966	50838
0.01826707	-0.11835474	50839
0.28565875	-0.015457559	5084
0.012640551	-0.09757355	50840
0.009104968	-0.09699894	50841
0.009419034	-0.10015362	50842
0.012810123	-0.097629264	50843
0.014652582	-0.10613773	50844
0.007568732	-0.09858999	50845
0.008653036	-0.098574065	50846
0.011552209	-0.09988817	50847
0.013224862	-0.101820104	50848
0.01170697	-0.09966239	50849
0.30215216	0.037889995	5085
0.0060134437	-0.09772502	50850
0.013462191	-0.105441384	50851
0.012415546	-0.10044859	50852
0.013575593	-0.10252463	50853
0.013743663	-0.102179505	50854
0.023580557	-0.117005095	50855
0.021417469	-0.107678674	50856
0.021305995	-0.11972191	50857
0.021324053	-0.12028589	50858
0.021006979	-0.11986846	50859
0.30878463	0.030225279	5086
0.019866737	-0.11188746	50860
0.014825802	-0.104823984	50861
0.016931206	-0.10527145	50862
0.022057977	-0.124268636	50863
0.069912545	-0.0910081	50864
0.025835142	-0.11097989	50865
0.023020497	-0.10738251	50866
0.024870388	-0.11787007	50867
0.01548128	-0.10455559	50868
0.013104899	-0.09504727	50869
0.30203137	0.09000823	5087
0.014428582	-0.093461595	50870
0.01894545	-0.09504648	50871
0.020652985	-0.101236634	50872
0.012379158	-0.09049952	50873
0.014804121	-0.0941953	50874
0.01681905	-0.09415128	50875
0.017672727	-0.09782562	50876
0.01705548	-0.09369681	50877
0.01135502	-0.08983114	50878
0.018979821	-0.099520154	50879
0.27849248	0.007196516	5088
0.018753678	-0.09692389	50880
0.019057978	-0.10007295	50881
0.018943716	-0.09859354	50882
0.03116668	-0.11695092	50883
0.031353414	-0.105391495	50884
0.030741397	-0.11420705	50885
0.030624196	-0.11520705	50886
0.030310018	-0.11989332	50887
0.027886169	-0.108163245	50888
0.020705152	-0.09952359	50889
0.26374295	0.011420079	5089
0.024582747	-0.102836855	50890
0.030161232	-0.11371331	50891
-0.1074472	-0.17211321	50892
-0.33971718	-0.1128341	50893
-0.3298044	-0.11251303	50894
-0.32227048	-0.106543116	50895
-0.16513778	-0.090178736	50896
-0.28680116	-0.14422947	50897
-0.28389904	-0.15906937	50898
-0.40509513	-0.07614369	50899
0.29988804	0.049297094	509
0.2809612	0.0814737	5090
-0.42696366	-0.057487488	50900
-0.27402353	-0.18563044	50901
-0.27616233	-0.19485064	50902
-0.2797688	-0.19167745	50903
-0.28533572	-0.12639913	50904
-0.28189173	-0.19210486	50905
-0.27846026	-0.19394381	50906
-0.27867043	-0.18693936	50907
-0.4085917	-0.07510242	50908
-0.36982366	-0.09855027	50909
0.32511544	0.072698064	5091
-0.2623079	-0.14500245	50910
-0.35345536	-0.10304286	50911
-0.33172503	-0.105978504	50912
-0.3353042	-0.10960873	50913
-0.42328945	-0.069851756	50914
-0.35344544	-0.10601575	50915
-0.44110408	-0.06093617	50916
-0.43589425	-0.06607971	50917
-0.3212676	-0.11989458	50918
-0.34467885	-0.104757	50919
0.24340644	0.029073687	5092
0.0060579777	0.068137884	50920
-0.280269	-0.109723374	50921
-0.2750664	-0.11387806	50922
-0.27400568	-0.100931324	50923
-0.041038454	-0.054804046	50924
-0.25729662	-0.13241455	50925
-0.25333783	-0.14393248	50926
-0.30019102	-0.086654834	50927
-0.32321382	-0.071118616	50928
-0.25412872	-0.1734	50929
0.2922471	-0.0049493685	5093
-0.25540647	-0.18069766	50930
-0.25824353	-0.17862587	50931
-0.24880172	-0.11824504	50932
-0.25763735	-0.17732929	50933
-0.255597	-0.17882603	50934
-0.25589618	-0.17299958	50935
-0.3039956	-0.08697314	50936
-0.28504065	-0.10559297	50937
-0.23808457	-0.13692911	50938
-0.28519312	-0.10170316	50939
0.27874562	0.010631628	5094
-0.277354	-0.10218628	50940
-0.27320054	-0.105950184	50941
-0.32346112	-0.08327306	50942
-0.28787732	-0.10685594	50943
-0.34374312	-0.07137856	50944
-0.33116773	-0.07698532	50945
-0.27118865	-0.11617444	50946
-0.27657887	-0.10622528	50947
-0.104646094	-0.17594595	50948
-0.3412368	-0.11351318	50949
0.27842203	0.05270204	5095
-0.32999492	-0.11371983	50950
-0.3250394	-0.10409867	50951
-0.18374436	-0.10320331	50952
-0.28321517	-0.14752866	50953
-0.28357738	-0.16057874	50954
-0.40636367	-0.07035662	50955
-0.4260823	-0.052087426	50956
-0.27579525	-0.1835453	50957
-0.27295822	-0.19491182	50958
-0.27540046	-0.1923148	50959
0.2962303	0.007848939	5096
-0.277989	-0.123570465	50960
-0.2849186	-0.19140998	50961
-0.274655	-0.19398059	50962
-0.27405304	-0.18983555	50963
-0.4103773	-0.0708765	50964
-0.36201304	-0.09323271	50965
-0.26159725	-0.14505802	50966
-0.35213903	-0.10125642	50967
-0.33315986	-0.10422788	50968
-0.33189088	-0.10856227	50969
0.30912113	0.033967067	5097
-0.42553455	-0.066147335	50970
-0.34992272	-0.10795695	50971
-0.44056085	-0.055433936	50972
-0.4344983	-0.060741194	50973
-0.3177862	-0.12238304	50974
-0.34197247	-0.105295196	50975
0.065017544	-0.06936905	50976
0.027863266	-0.10970969	50977
0.025140733	-0.10967761	50978
0.026482813	-0.12321725	50979
0.3118368	-0.0054522064	5098
0.014320081	-0.09983156	50980
0.014133664	-0.09410132	50981
0.0146613065	-0.094843455	50982
0.020609079	-0.09490187	50983
0.02235172	-0.10216539	50984
0.014098534	-0.092231855	50985
0.016618501	-0.0953769	50986
0.018344173	-0.09489084	50987
0.018706728	-0.09804525	50988
0.019281711	-0.095438994	50989
0.33386678	0.06494407	5099
0.013599323	-0.091283776	50990
0.019598182	-0.101784974	50991
0.020553699	-0.09700494	50992
0.020579124	-0.09926496	50993
0.019594667	-0.09875452	50994
0.03231517	-0.11559399	50995
0.03222646	-0.10814582	50996
0.030767307	-0.11746211	50997
0.032894805	-0.112232514	50998
0.032333188	-0.11990823	50999
0.293738	0.058634624	51
0.30789956	0.16547942	510
0.29709753	0.031115668	5100
0.028207412	-0.107634656	51000
0.022734955	-0.1007609	51001
0.023764554	-0.10406852	51002
0.031881534	-0.116416655	51003
0.052781202	-0.11910929	51004
0.016036607	-0.10907587	51005
0.009875502	-0.12192791	51006
0.01772442	-0.11645674	51007
0.012142748	-0.09470243	51008
0.009294674	-0.09806719	51009
0.28139496	-0.0073964065	5101
0.008210791	-0.10060081	51010
0.010530314	-0.09752923	51011
0.012378293	-0.10650859	51012
0.0056351162	-0.09775263	51013
0.0064656306	-0.09867414	51014
0.0093542775	-0.10009989	51015
0.010632628	-0.1017338	51016
0.009395502	-0.09967292	51017
0.00395797	-0.09838378	51018
0.0114286635	-0.105872504	51019
0.3215592	0.075373285	5102
0.009963504	-0.101300664	51020
0.01308662	-0.09945197	51021
0.0126717705	-0.09966981	51022
0.022489782	-0.11605167	51023
0.02153726	-0.10319438	51024
0.019925084	-0.114874355	51025
0.019954775	-0.11728787	51026
0.02026288	-0.122962005	51027
0.020641437	-0.109645255	51028
0.012743026	-0.10487786	51029
0.25165638	-0.0037579944	5103
0.015214909	-0.105493195	51030
0.021646235	-0.124336146	51031
0.07837742	-0.016265225	51032
-0.041393153	-0.18292315	51033
-0.03936412	-0.18003504	51034
-0.052454293	-0.17645231	51035
-0.051423714	-0.15955456	51036
-0.0714043	-0.1491801	51037
-0.08933327	-0.14952129	51038
-0.030746667	-0.18275505	51039
0.2933785	0.035543192	5104
-0.041351758	-0.1756285	51040
-0.1447019	-0.15606566	51041
-0.15721506	-0.16093169	51042
-0.15342614	-0.15912674	51043
-0.09272456	-0.15415658	51044
-0.15643989	-0.15925919	51045
-0.15312698	-0.15678655	51046
-0.10279625	-0.13868268	51047
-0.034306936	-0.18652347	51048
-0.036011636	-0.18661763	51049
0.292622	0.029071668	5105
-0.08508529	-0.15326525	51050
-0.037020378	-0.17684494	51051
-0.054383986	-0.17307362	51052
-0.028986132	-0.18296666	51053
-0.03226708	-0.17997591	51054
-0.03308834	-0.1796514	51055
-0.037931204	-0.18729426	51056
-0.031356804	-0.18700996	51057
-0.03995865	-0.17561789	51058
-0.030769786	-0.18769163	51059
0.3039644	0.08984957	5106
0.1316626	-0.03920693	51060
-0.060651697	-0.23466371	51061
-0.06824291	-0.23551606	51062
-0.08271018	-0.23501039	51063
-0.11572648	-0.22650026	51064
-0.12322112	-0.23947492	51065
-0.14229508	-0.23179112	51066
-0.050263084	-0.223623	51067
-0.06878682	-0.21863617	51068
-0.17297281	-0.21552883	51069
0.2778622	-0.0050583426	5107
-0.18255664	-0.21525438	51070
-0.1800874	-0.21524446	51071
-0.10377193	-0.22478218	51072
-0.18233676	-0.21545102	51073
-0.184433	-0.21325058	51074
-0.16941418	-0.21937728	51075
-0.055718236	-0.22628699	51076
-0.06119258	-0.23161723	51077
-0.12320294	-0.24224241	51078
-0.05964881	-0.23329262	51079
0.3374621	0.08870839	5108
-0.08822932	-0.23385473	51080
-0.056753688	-0.23092869	51081
-0.05599633	-0.2242317	51082
-0.05709871	-0.23045383	51083
-0.06576629	-0.22831234	51084
-0.05920592	-0.22232285	51085
-0.07031623	-0.23086785	51086
-0.05713754	-0.2333393	51087
0.09884087	-0.043388065	51088
-0.025629291	-0.28834918	51089
-0.026248971	-0.33503857	51090
-0.053919807	-0.2970555	51091
-0.07944852	-0.27896288	51092
-0.12702921	-0.27970174	51093
-0.13217853	-0.25988638	51094
-0.027524726	-0.27775177	51095
-0.03900989	-0.2716947	51096
-0.23590879	-0.25990775	51097
-0.25886837	-0.26709458	51098
-0.2511485	-0.26622027	51099
0.329298	0.0980716	511
-0.1457695	-0.2608552	51100
-0.25860694	-0.26985243	51101
-0.25905976	-0.26508313	51102
-0.15479182	-0.2532197	51103
-0.031286865	-0.28046727	51104
-0.031891815	-0.29718274	51105
-0.13798918	-0.26960894	51106
-0.018460853	-0.3229818	51107
-0.06494719	-0.3004525	51108
-0.022809638	-0.31716642	51109
-0.021889256	-0.28946438	51110
-0.022020185	-0.3242541	51111
-0.022134105	-0.29162303	51112
-0.027822496	-0.28084227	51113
-0.038689166	-0.31465125	51114
-0.022849469	-0.3104147	51115
0.1134129	-0.0021345648	51116
-0.03133858	-0.2963902	51117
-0.0299931	-0.34065065	51118
-0.04193297	-0.3243632	51119
-0.07210448	-0.28534248	51120
-0.16497059	-0.30923918	51121
-0.1808383	-0.30864963	51122
-0.030609949	-0.29025665	51123
-0.042711236	-0.28394118	51124
-0.24067967	-0.26973835	51125
-0.26848555	-0.27951685	51126
-0.26016375	-0.2824697	51127
-0.15225267	-0.2778905	51128
-0.26930377	-0.2842452	51129
-0.26490024	-0.27711746	51130
-0.23566945	-0.28176805	51131
-0.033762038	-0.29190877	51132
-0.034769244	-0.30510834	51133
-0.14403453	-0.28367788	51134
-0.058327504	-0.30734172	51135
-0.067003794	-0.30645642	51136
-0.028648974	-0.33111414	51137
-0.027858837	-0.29550967	51138
-0.025360001	-0.33257297	51139
-0.03049293	-0.29602483	51140
-0.031723127	-0.2926174	51141
-0.04014869	-0.32140192	51142
-0.024608431	-0.31668973	51143
0.106054194	-0.036210645	51144
-0.028755104	-0.27981436	51145
-0.030179506	-0.3189642	51146
-0.057669647	-0.29022083	51147
-0.07253816	-0.26981857	51148
-0.12020812	-0.27656737	51149
-0.12982847	-0.2546832	51150
-0.026571443	-0.2750686	51151
-0.03849475	-0.27305862	51152
-0.22386993	-0.25339624	51153
-0.2481214	-0.25758755	51154
-0.23739131	-0.257592	51155
-0.14092767	-0.2592387	51156
-0.24683334	-0.2594121	51157
-0.24673112	-0.25748545	51158
-0.1508486	-0.25325313	51159
-0.032958575	-0.28005508	51160
-0.031208849	-0.2876323	51161
-0.13481918	-0.270507	51162
-0.024875319	-0.312969	51163
-0.06945594	-0.29768172	51164
-0.026274553	-0.29950652	51165
-0.027418083	-0.2779021	51166
-0.022283157	-0.30699846	51167
-0.024739629	-0.28233674	51168
-0.026398296	-0.28188384	51169
-0.038323857	-0.30324563	51170
-0.023514042	-0.3029187	51171
0.115204245	0.00033224514	51172
-0.033901073	-0.29528263	51173
-0.031808384	-0.33754918	51174
-0.04272134	-0.32301515	51175
-0.072054155	-0.28618822	51176
-0.1634834	-0.3107663	51177
-0.18225044	-0.30927917	51178
-0.029482229	-0.29016963	51179
-0.043085918	-0.28407195	51180
-0.24287604	-0.27468172	51181
-0.27286413	-0.28203818	51182
-0.2651288	-0.28529266	51183
-0.15033521	-0.27851057	51184
-0.27318245	-0.28689474	51185
-0.2698955	-0.2787891	51186
-0.23744653	-0.28152716	51187
-0.03279472	-0.29238668	51188
-0.034479514	-0.30337983	51189
-0.14292638	-0.28354296	51190
-0.06153827	-0.30760863	51191
-0.067410745	-0.3096263	51192
-0.02800355	-0.32911023	51193
-0.02850922	-0.29491195	51194
-0.024922213	-0.32914263	51195
-0.031067995	-0.29591832	51196
-0.030530443	-0.29271612	51197
-0.042642474	-0.3188356	51198
-0.027048701	-0.31322724	51199
0.2994744	0.1862137	512
0.22782652	-0.029108325	5120
0.13715667	0.0009144142	51200
-0.016133877	-0.35311761	51201
-0.022357618	-0.34231463	51202
-0.052807696	-0.30557415	51203
-0.12423431	-0.28497466	51204
-0.16233762	-0.30302796	51205
-0.17862615	-0.30194262	51206
-0.026655694	-0.28507325	51207
-0.04072062	-0.27831897	51208
-0.23242937	-0.26945883	51209
0.2333173	0.062407173	5121
-0.2601501	-0.2791133	51210
-0.25359634	-0.2808706	51211
-0.12014743	-0.27307636	51212
-0.26187316	-0.28377107	51213
-0.25924185	-0.27357334	51214
-0.23243992	-0.27965912	51215
-0.02860582	-0.28766146	51216
-0.030808242	-0.30690905	51217
-0.16011259	-0.28982028	51218
-0.013194287	-0.3335651	51219
0.27595344	0.17545111	5122
-0.062562376	-0.3035603	51220
-0.020479335	-0.3272147	51221
-0.018722037	-0.29857334	51222
-0.017315676	-0.33426073	51223
-0.01865854	-0.29981312	51224
-0.028797844	-0.28628457	51225
-0.035181478	-0.32478964	51226
-0.019484451	-0.31905776	51227
0.12630133	0.0037002375	51228
-0.02997435	-0.2879673	51229
0.29077038	-0.017409857	5123
-0.03037745	-0.3246794	51230
-0.04001569	-0.30637667	51231
-0.07139393	-0.27960995	51232
-0.15874395	-0.2942398	51233
-0.17613001	-0.29694837	51234
-0.02659558	-0.28143123	51235
-0.037851885	-0.2779218	51236
-0.23816662	-0.2625466	51237
-0.26301292	-0.26939586	51238
-0.25490952	-0.27199227	51239
0.2754973	0.14595483	5124
-0.14441644	-0.27010664	51240
-0.26405227	-0.27352622	51241
-0.25955614	-0.26652604	51242
-0.22984053	-0.27208713	51243
-0.029174956	-0.28371385	51244
-0.031601354	-0.2892345	51245
-0.13687235	-0.27568814	51246
-0.05262971	-0.2947764	51247
-0.06126441	-0.29773113	51248
-0.025939887	-0.31289816	51249
0.27323872	0.035258763	5125
-0.026370069	-0.2809258	51250
-0.02160498	-0.31632087	51251
-0.026356688	-0.28733853	51252
-0.025035048	-0.2862307	51253
-0.0366496	-0.3038446	51254
-0.020965023	-0.30251274	51255
0.13242947	-0.00046696863	51256
-0.01791617	-0.34818283	51257
-0.027609764	-0.34098813	51258
-0.056022614	-0.302199	51259
0.28269747	0.12851326	5126
-0.13566345	-0.28830034	51260
-0.16317874	-0.30634162	51261
-0.17975596	-0.30199987	51262
-0.02880763	-0.2859486	51263
-0.039583065	-0.27947858	51264
-0.23643558	-0.27605477	51265
-0.2640017	-0.28153712	51266
-0.2565732	-0.2840146	51267
-0.11564169	-0.27200332	51268
-0.2649632	-0.2864084	51269
0.2874858	0.15616448	5127
-0.26314002	-0.27595967	51270
-0.23800291	-0.275796	51271
-0.032141313	-0.28801557	51272
-0.032305934	-0.30205178	51273
-0.15797465	-0.2934206	51274
-0.017059846	-0.33041397	51275
-0.058274567	-0.3049745	51276
-0.024983315	-0.32306936	51277
-0.021452771	-0.29651168	51278
-0.016323982	-0.329694	51279
0.27698094	0.016591208	5128
-0.030981036	-0.2890285	51280
-0.03030142	-0.28739443	51281
-0.036909714	-0.3196348	51282
-0.02335067	-0.31484333	51283
0.12776423	-0.00045886496	51284
-0.022728546	-0.27424666	51285
-0.030542577	-0.31503615	51286
-0.036613002	-0.29530516	51287
-0.06658663	-0.27322835	51288
-0.16259627	-0.29368228	51289
0.2736332	0.032665882	5129
-0.18170206	-0.28820845	51290
-0.020464892	-0.27274406	51291
-0.032704398	-0.27043012	51292
-0.24610801	-0.26311865	51293
-0.2754622	-0.2654342	51294
-0.26744664	-0.2646738	51295
-0.14252935	-0.26325625	51296
-0.27441826	-0.2673612	51297
-0.27072152	-0.26495624	51298
-0.24097018	-0.26618335	51299
0.3124967	0.11777769	513
0.27167404	0.043038625	5130
-0.023988055	-0.2765105	51300
-0.025314236	-0.2848995	51301
-0.13829778	-0.2743617	51302
-0.044872694	-0.2965834	51303
-0.05558101	-0.29493055	51304
-0.020459069	-0.30218336	51305
-0.024481753	-0.26663363	51306
-0.01789991	-0.30239886	51307
-0.019278487	-0.27429175	51308
-0.020494169	-0.27852467	51309
0.26053017	0.11541543	5131
-0.03740786	-0.2985268	51310
-0.023822164	-0.29897198	51311
0.045939278	-0.123633265	51312
0.018835608	-0.12337838	51313
0.011373746	-0.12377331	51314
0.018605176	-0.12559104	51315
0.016931495	-0.10958423	51316
0.017127605	-0.1060769	51317
0.015127705	-0.11136379	51318
0.015508328	-0.104005866	51319
0.24400178	0.07030036	5132
0.017916264	-0.110805	51320
0.01353089	-0.10352999	51321
0.013265916	-0.10271004	51322
0.015320567	-0.104991294	51323
0.01786011	-0.10739971	51324
0.01577663	-0.10176006	51325
0.009542572	-0.1026343	51326
0.017666023	-0.10737044	51327
0.014875309	-0.106277965	51328
0.0177778	-0.111940175	51329
0.2346238	0.060022682	5133
0.020289183	-0.109440595	51330
0.02176885	-0.12695888	51331
0.025227496	-0.116685495	51332
0.022463588	-0.12058287	51333
0.027518325	-0.1302428	51334
0.025850518	-0.12957342	51335
0.019058488	-0.12096519	51336
0.018114021	-0.10879476	51337
0.021475475	-0.113641866	51338
0.02462523	-0.12109237	51339
0.30435556	-0.0066621676	5134
0.06667086	-0.022866683	51340
-0.05293426	-0.17115253	51341
-0.047596946	-0.16716634	51342
-0.060571082	-0.16976175	51343
-0.05782365	-0.15537396	51344
-0.06641696	-0.14198554	51345
-0.08266429	-0.14115846	51346
-0.040451072	-0.17801614	51347
-0.04985846	-0.17016588	51348
-0.1358785	-0.14651676	51349
0.29476094	0.005069391	5135
-0.14637691	-0.15295899	51350
-0.14245416	-0.15285859	51351
-0.09072743	-0.14373748	51352
-0.14584832	-0.15123974	51353
-0.14253636	-0.1492726	51354
-0.0900582	-0.1322992	51355
-0.04422421	-0.17882423	51356
-0.04421241	-0.17961173	51357
-0.08128462	-0.14446358	51358
-0.045281	-0.17341198	51359
0.28864434	0.14860964	5136
-0.06400078	-0.16390984	51360
-0.040079705	-0.17540641	51361
-0.043472663	-0.17213356	51362
-0.040121906	-0.16811569	51363
-0.048839487	-0.17667948	51364
-0.04195735	-0.18048334	51365
-0.046867438	-0.16399224	51366
-0.03963411	-0.17117171	51367
0.09791349	0.010448689	51368
-0.04903093	-0.18018498	51369
0.27870765	0.15458475	5137
-0.044256806	-0.17366253	51370
-0.059493937	-0.17554858	51371
-0.0533114	-0.16134349	51372
-0.06794193	-0.14630695	51373
-0.08187548	-0.14460307	51374
-0.03751304	-0.1850704	51375
-0.047630303	-0.17712958	51376
-0.14294557	-0.15203531	51377
-0.15472265	-0.15790124	51378
-0.15098153	-0.15677693	51379
0.23222011	-0.02308166	5138
-0.09222288	-0.14682886	51380
-0.15421236	-0.15599	51381
-0.15059772	-0.15465148	51382
-0.09255677	-0.13450915	51383
-0.04308094	-0.18682869	51384
-0.04206892	-0.18576095	51385
-0.08242003	-0.14748903	51386
